source,cleaned_text
WNUT,fantastic news continue nyc hashtag_covid case growth continue decelerate today low record growth case nyc since pandemic start k total case per k cfr work hashtag_stayhome
WNUT,text friend home day hospital await result hashtag_covid one lucky one ward another friend call yesterday say really ill last week suspect hashtag_stayhomesavelive take new meaning
WNUT,buddy dyer say today presser homeless person stay coalition homeless test positive coronavirus info dyer say extremely concerned virus spread among city homeless population
WNUT,friday evening buzzfeed news confirm least people test coronavirus across we either state level cdc
WNUT,new zealand covid positive patient healthcare worker give hydroxychloroquine stuff april senegal six week death population take we week follow senegal hashtag_gohardgoearly
WNUT,anyone see something wrong paragraph death coronavirus case confirm across africa continent billion bpeople anyone see disappointment writer people disappoint die
WNUT,like hashtag_covid hear patient north shore hospital think catch gatwick airport say cesspit
WNUT,key part dr bonnie henry hashtag_coronavirusupdate today beefing protection bc people long term care home come good news include yr old patient discharge hospital btw prefer term elder rather elderly
WNUT,south africa hashtag_covid status accord health minister morning test positive far fatality yet patient icu private hospital significant community spread pick hashtag_coronavirusinsa hashtag_covidsa
WNUT,hashtag_coronavirus ghana records first coronavirus death shut borders coronavirus victim die ghana yearold lebanese male trader reside kumasi say unwell report
WNUT,health official announce fourth irc covid case news feature news secondary news case coronavirus florida department health indian river county vero news vero news
WNUT,tasmania confirm first hashtag_coronavirus death tas vic nsw enforce tough restriction midnight tonight
WNUT,sa chief public health officer advise passenger arrive flight adelaide past day wipe baggage follow news today qantas baggage handler test positive covid hashtag_alicespring hashtag_covidaustralia
WNUT,actor tom hank wife rita wilson back home united states weeks test positive coronavirus australia
WNUT,bogota colombia colombia declare first case novel coronavirus friday yearold woman arrive
WNUT,coronavirus testing facility shasta can north we test passenger come princess cruise ship symptom test negative good news cancer treatment local hospital easy thing could spread
WNUT,find stat italy conduct test hashtag_coronavirus h local time thursday march th test positive usa test positive case march th
WNUT,hashtag_covid survivor tell experience one eight patient far discharge treat covid share storyrecounte start oluwaseun ayodeji via liveblog
WNUT,wichita fall wichita county public health district announce wednesday tenth case covid confirm wichita county sheppard afb official announce ninth case early today hashtag_coronavirus hashtag_covid hashtag_wichitacounty
WNUT,meet someone shake hand coronavirus understand see anyone flu flu pneumonia relate death virginia season zero confirm case coronavirus dc va
WNUT,eleventh case coronavirus confirm victoria health minister say doctor toorak age become unwell flight united states watch late hashtag_news
WNUT,covid confirmation test suspect case bodija come back positive result release pm march oyo state public health official collaborate university college hospital uch ibadan team case seyi makinde
WNUT,great news boris johnson pm quick recovery covid medication give quick recovery hdcq zpack zinc please let world know work thank foldedhand
WNUT,ada practical student suspect covid semua practical student direhatkan till st march ya
WNUT,lose precious week virus spread korea we diagnose first covid jan test twiddled thumb april sk death
WNUT,yes believe case tsla gigafactory coronavirus update new case report washoe statewide total via
WNUT,coronavirus ruin everything week long clinical hospital town officially case coronavirus indianapolis go
WNUT,hashtag_healthfitnessmontgomerycountypennsylvaniacoronavirus gov wolf extend stay home order pennsylvania covid case top
WNUT,thank ethiopia airline deliver covid case africa hashtag_ethiopia rt ministryofhealthuganda trough minster health confirm first case hashtag_covid ministry health uganda
WNUT,hashtag_jaipur health minister dr say state government fully alert prompt per slogan due vigilance positive case report hashtag_bhilwara several day hashtag_coronavirus hashtag_covid hashtag_lockdown hashtag_rajasthan
WNUT,hashtag_break new case hashtag_covid bc last hour accord dr bonnie henry provincial total new case interior health ih case sadly another four people die people hospital icu hashtag_kamloop
WNUT,first death hashtag_covid record uk death toll across world exceed china south korea italy iran high number
WNUT,china see zero local coronavirus case second day import infection surge reuter
WNUT,we deaths covid skyrocket k almost week goodness gracious
WNUT,san marino far see death per total citizen nearly time bad spainitaly far large percentage decrease due coronavirus equivalent death canada
WNUT,former new york assemblyman richard brodsky die suspect coronavirus wednesday wife paige say tuesday night emergency service paramedic come greenburgh home check seem well enough rest home via
