,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,cleaned_text,label
7902,7902,7902,7902,7903,a covid test can give results minutes is heralded game changing company makes,real
7903,7903,7903,7903,7904,rt coronawatch blackmediumsmallsquare total confirmed cases blackmediumsmallsquare cases curedrecovered blackmediumsmallsquare samples tested here is the,real
7904,7904,7904,7904,7905,back states reported many people were hospitalized with confirmed covid infections a bunch others reported cumulative hospitalizations is useful different we could assemble numbers national statistic,real
7905,7905,7905,7905,7906,hashtag_indiafightscorona on continuous upward trajectory india total recovered cases have crossed lakh today with patients discharged last hours this has resulted recovery rate touching details hashtag_staysafe,real
7906,7906,7906,7906,7907,parents closing schools is one way slow spread hashtag_covid know home time can hard find tips support health wellbeing children home together,real
7907,7907,7907,7907,7908,on end country south carolina is showing clear trend increasing numbers covid deaths,real
7908,7908,7908,7908,7909,recent case data also show ethnicracial minority groups are overly affected hashtag_covid hispanic nonwhite people make us population covid cases see demographic trends using cdc covid data tracker,real
7909,7909,7909,7909,7910,hashtag_indiafightscorona hashtag_covid recovery rate stands case fatality rate reduced,real
7910,7910,7910,7910,7911,missed covid data training head youtube page these videos are part mission create national shared understanding realtime state covid empowering public with knowledge resources confidence,real
7911,7911,7911,7911,7912,yeah act god hairy ex matelot is arse facewithtearsofjoy it is covid chinese originated viral infectious disease likely manufactured wuhan centre facescreaminginfear,fake
7912,7912,7912,7912,7913,trump says subjecting body ultraviolet light exposure injecting disinfectant can effective treatment against coronavirus,fake
7913,7913,7913,7913,7914,an article claims covid patients have sedated forced stay prone position tried save,fake
7914,7914,7914,7914,7915,cdc recommends people shave facial hair prevent coronavirus,fake
7915,7915,7915,7915,7916,says students have repeat grade next year,fake
7916,7916,7916,7916,7917,ratan tata has said human motivation determined efforts will make experts predictions go wrong regarding fall indian economy covid crisis,fake
7917,7917,7917,7917,7918,massachusetts revised probable case definition resulting drop cumulative cases to allow reasonable view current nationwide trends placed zero ma is daily cases today,real
7918,7918,7918,7918,7919,carrefour is offering r voucher families need covid crisis,fake
7919,7919,7919,7919,7920,hashtag_indiafightscorona has advised tests per day per million population with focussed centre led efforts effective implementation statesuts have exceeded requirement,real
7920,7920,7920,7920,7921,the states reported newly discovered cases today the base tests quite large though positive rate,real
7921,7921,7921,7921,7922,a facebook user uploaded video showing man inside police van spitting cop the post claimed video is proof tablighi community is spreading coronavirus india,fake
7922,7922,7922,7922,7923,prime minister boris johnson faces labour deputy leader angela rayner hashtag_pmqs labour leader sir keir starmer will appear despite isolation child tests negative hashtag_coronavirus follow live analysis backhandindexpointingdown,real
7923,7923,7923,7923,7924,trump virus infects entire white house hashtag_donaldtrump hashtag_presidentialelection hashtag_dranthonyfauci hashtag_covid,fake
7924,7924,7924,7924,7925,a video family doctor natalia prego cancel criticizing pcr test used detect coronavirus active infections,fake
7925,7925,7925,7925,7926,pm recently said hashtag_covid vaccine would mandatory can possibly make but does mean experts spoke said unlikely vaccination could forced upon population australia here is,fake
7926,7926,7926,7926,7927,rt your risk hashtag_covid increases closer get others longer interact with learn ways help saf,real
7927,7927,7927,7927,7928,loudspeaker hashtag_coronavirusupdates checkmarkbuttonindia is hashtag_covid recovery rate improves september roundpushpinsteady improvement india is covid recovery rate since hashtag_lockdown initiation march hashtag_indiafightscorona via,real
7928,7928,7928,7928,7929,hashtag_indiafightscorona india scales yet another peak records alltime high daily testing for first time lakh hashtag_covid tests conducted last hrs exponential rise total tests cross crore details,real
7929,7929,7929,7929,7930,news government unveils masterplan avoid second wave coronavirus staying firmly stuck first one,fake
7930,7930,7930,7930,7931,in italy cure coronavirus is finally found,fake
7931,7931,7931,7931,7932,a post shows doctor santiago del estero argentina is fighting against coronavirus,fake
7932,7932,7932,7932,7933,hashtag_wearamask help slow spread hashtag_covid when removing mask handle ear loops ties fold outside corners together be careful touch eyes nose mouth wash hands removing learn,real
7933,7933,7933,7933,7934,secret government lab coronavirus created going have serious talk with staff hashtag_covid hashtag_coronavirus hashtag_workplacesafety,fake
7934,7934,7934,7934,7935,a picture claims protective masks should worn different ways depending whether have caught virus,fake
7935,7935,7935,7935,7936,take steps keep friends family safe visiting higher risk severe illness hashtag_covid learn,real
7936,7936,7936,7936,7937,process has asked sbi business oil prices were relaxed lockdown are rapidly increasing number cbse central teachers eligibility test july segment secondary education is coronil,fake
7937,7937,7937,7937,7938,our daily update is published states reported k tests k cases covid deaths,real
7938,7938,7938,7938,7939,our daily update is published we tracked total million tests k yesterday the testing plateau is note can track tests state reports and states report tests for details see,real
7939,7939,7939,7939,7940,the fight against covid takes warriors each every one us are warriors against virus make sure fighting right way wash hands wear mask hashtag_stayathome we can beat,real
7940,7940,7940,7940,7941,wearing cloth masks public can help slow spread hashtag_covid cloth masks won protect small particles hashtag_wildfire smoke limit time outside smoky learn,real
7941,7941,7941,7941,7942,states reported k new cases the day average rose slightly,real
7942,7942,7942,7942,7943,a photo shows new hospital wuhan,fake
7943,7943,7943,7943,7944,as pm th april are confirmed cases discharged deaths for info lagos fct osun edo oyo bauchi akwa ibom ogun kaduna enugu ekiti rivers kwara delta benue ondo katsina,real
7944,7944,7944,7944,7945,modifiable risk factors tied hashtag_dementia cases worldwide,real
7945,7945,7945,7945,7946,update hashtag_covidscience rightarrowto accommodate elective patients hospital provision interventions remain place are less critical care hashtag_covid patients rightarrowshortfalls driven lack nurses beds amp junior doctors japanesesymbolforbeginnerreport,real
7946,7946,7946,7946,7947,our daily pm update is across states dc have tracked total tests positive negative pending before trying interpret data please read notes state reports data differently,real
7947,7947,7947,7947,7948,coronavirua video masked men open firing viral china,fake
7948,7948,7948,7948,7949,the biggest pandemic ever hit world are one two conversion i conversion c much worse corona because corona goes away weeks this persists till generations are doomed agniveer will fight pandemic top priority bless us,fake
7949,7949,7949,7949,7950,with new infections recorded india total confirmed cases cross lakh union home minister amit shah directs delhi government report deaths centre demarcate containment zones afresh hashtag_covid hashtag_coronavirusfacts,fake
7950,7950,7950,7950,7951,new vaccine can help cure coronavirus three hours,fake
7951,7951,7951,7951,7952,every day since march day average deaths country has low data july through august states are reporting twice many deaths early july,real
