,cleaned_text,label
6352,hashtagindiafightscorona maharashtra karnataka andhra pradesh uttar pradesh tamil nadu compose close hashtagactivecase hashtagstaysafe hashtagindiawillwin,real
6353,dhs report china hide virus severity hoard supply hashtagcovid hashtagdhsreport,fake
6354,daily update publish track million test k yesterday far big testing day state report k daily test detail,real
6355,april states federal capital territory fct nigeria record confirm case hashtagcovid case state hashtagtakeresponsibility,real
6356,rt progress immunization coverage stall hashtagcovid hit diphtheria tetanus pertussis dtp measle,real
6357,video president donald trump pharmaceutical executive speak press conference view thousand time multiple facebook twitter youtube post alongside claim show announce vaccine novel coronavirus covid ready administer,fake
6358,assassination tunisian doctor mahmoud bazarti announcement find successful vaccine covid germany,fake
6359,donor deep exceptional fund approve address hashtagcovid dimensions mobilization exceptional resource amount mention reach essential reach,real
6360,today hashtagcovid fatality rate case hashtagfatalityrate deathsmillion country low world hashtagcovidindiaseva hashtagcovid hashtagcovid hashtagcovid hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronavirus,real
6361,shouldn coronavirus party bad idea partypopper prohibit angryface,real
6362,country learn previous outbreak like sars mer hn ebola muscle memory prepare pandemic world develop muscle memory hashtagaworldindisorder,real
6363,california update report today data testing plateau continue pronounce look,real
6364,recover rightarrowthose disease assume people acquire longlaste immunity people remain immune coronaviruse year avg early evidence suggest infection create immunity people,real
6365,get texas antigen test result public view tangle process glad report story weekend,real
6366,yesterday thousand case hashtagcovid report case report country come country,real
6367,arizona poster child problem outbreak continue hospitalization death rise day average test fall july,real
6368,overheard explain covid mean chinese originate viral infectious disease didn try explain wrong ask mean say number try man virus perfect vote blue,fake
6369,dr fauci paint gum covid carrier purple laxative hashtagdonaldtrump hashtagcoronavirus hashtagandywarhol,fake
6370,yesterday laboratory complete test swab take community take manage isolation quarantine facility bring total number test complete date,real
6371,ayurveda practitioner devender sharma give false covid positive report patient contract virus kill kidney,fake
6372,hashtagcovid continue affect people country globe shutdown business school travel remind pandemic real new case motivation hashtagkeeppushe recovery proof hashtagtakeresponsibility,real
6373,volunteer human trial vaccine coronavirus uk die,fake
6374,vaccine coronavirus ready president donald trump announce roche medical company launch,fake
6375,ultimately go way account provide useful information mind,real
6376,pool covid testing require complex staff coordination provide reassurance community,real
6377,acc currently evidence hashtagcovid transmit mosquito base available research persontoperson transmission hashtagnovel hashtagcoronavirus respiratory droplet remain main source hashtagcovid infection,real
6378,rt majority globeshowingeuropeafrica get covax country deliberate join contempl,real
6379,know real pandemic feel pandemic long call pandemic,fake
6380,woman mother hashtagcovid likely high anxiety level hashtagacog,real
6381,metformin low risk fatal covid,real
6382,yesterday laboratory nationally process test covid bring total number test complete date total number confirm case covid number report world health organization,real
6383,update manage isolation quarantine number currently people manage isolation quarantine current effective capacity give excess capacity week project arrival departure,real
6384,state report new case today half south,real
6385,people report recover covid case today people hospital covid middlemore north shore hospital icu additional death,real
6386,new case hashtagcovidnigeria plateau kaduna lagos fct ebonyi adamawa enugu katsina edo kwara osun anambra kano niger ogun benue borno sokoto confirm discharge death,real
6387,remain person receive hospitallevel care covid middlemore icu yesterday laboratory complete test bring total number test complete date hashtagcovidnz hashtagcovid,real
6388,hashtagdyk spread hashtagcovid symptoms health department tell expose hashtagslowthespread info share health department confidential learn contact trace,real
6389,loudspeaker hashtagcoronavirusupdate roundpushpin hashtagcovid india tracker september rightarrowconfirmed case rightarrowrecovere thumbsup rightarrowactive case rightarrowdeath hashtagindiafightscorona hashtagindiawillwin hashtagstaysafe,real
