,cleaned_text,label
7505,click late asia pacific hashtag_covid news thursday httpurl asia large slum india report st death covid indonesia death toll rise thailand impose nationwide curfew sri lanka receive chinese medical supply httpurl,INFORMATIVE
7506,video isome nurse government counting number nurse kill coronavirus httpurl,UNINFORMATIVE
7507,state sen james seward move intensive care recover coronavirus httpurl,INFORMATIVE
7508,love rock n roll songwriter die covid widow story heartbreake httpurl,INFORMATIVE
7509,iranians die coronavirus trump s economic blockade country httpurl care american,UNINFORMATIVE
7510,coronavirus update usa france germany brazil holland see big increase number new death bank holiday blip httpurl,UNINFORMATIVE
7511,mar hashtag_kentucky hashtag_senator hashtag_randpaul testpositive hashtag_covid mar attend hashtag_speedartmuseum fundraiser hashtag_speedartmuseumball eventpicshttpurl contact trace chart red confirmed public test yellow quarantine fullcharthttpurl gt httpurl,INFORMATIVE
7512,hashtag_coronavirusupdate late uk number case death new case make death death risng like italy spain hashtag_corviduk excellent job hashtag_boris httpurl,INFORMATIVE
7513,fear hashtag_coronavirus kill fast hashtag_covidpandemic get psychiatrist neuroscientist explain httpurl httpurl,UNINFORMATIVE
7514,know disclaimer number test demographic etc update chart number case vs mortality case speak young friend sweden covid symptom hospital bcs test httpurl,INFORMATIVE
7515,thank disclosure doctor deka specialization physically contact handling treatinv covid case sit cmptr air opinion hatred,UNINFORMATIVE
7516,break home help service area hashtag_cork withdraw covid pandemic service user douglas receive call inform expect weeks hashtag_coronavirus,UNINFORMATIVE
7517,tell source test sample hashtag_covid suspect patient kargil district hospital send delhi th march test detail haven t receive,INFORMATIVE
7518,angusmacneilsnp rt karimbitar prince albert monaco test positive coronavirus head state infect day meet prince charles london httpurl mailonline httpurl,INFORMATIVE
7519,nevada public health inspector investigate coronavirus outbreak willow springs youth treatment center reno child ill staff member die virus httpurl,INFORMATIVE
7520,httpurl hydroxychloroquine mg bid day zithromax mg day day zink mg day day buh bye hashtag_covid hashtag_falci hashtag_gates allow course fit hashtag_nwo hashtag_nazi agenda,UNINFORMATIVE
7521,a hashtag_txed sister covid test come negative thank jesus foldedhand today month celebration house thumbsup httpurl,INFORMATIVE
7522,natural news defend health life liberty report new death florida raise usa death count coronavirus spread state httpurl,INFORMATIVE
7523,case cumming build like covid infection graph push change import tufton st weirdo misfit purge influence elliott libertarian remain,UNINFORMATIVE
7524,thing need know hydroxychloroquine drug trhat s approve fda severe case hashtag_covid hashtag_mycoplasma hashtag_coinfection hydroxychloroquine live hydroxychloroquine grave risk death want live,UNINFORMATIVE
7525,particular colony build seal sample collection resident build underway protocol contact trace underway lav agrawal joint secy health ministry hashtag_covid positive case find mumbai hashtag_dharavi hashtag_cgnews httpurl,INFORMATIVE
7526,ny eclipse k covid case soon state need thousand nurse ny resident leave state direct self quarantine day,UNINFORMATIVE
7527,hashtag_covid facewithmedicalmask fri feb case death fri mar fri mar fri mar astonishedface hashtag_coronaviruspandemic facewiththermometer,INFORMATIVE
7528,germany similar confirm hashtag_covid case right empirical estimate germany project case thursday week march require intensive care reason believe figure state lower,UNINFORMATIVE
7529,n america texas students coronavirus spring break trip group student university texas austin celebrate spring break mexico return find dozen test positive httpurl,INFORMATIVE
7530,people death associate coronavirus total today travel influenza ten thousand die,INFORMATIVE
7531,month covid rhetorical evolution trump morrison httpurl,UNINFORMATIVE
7532,covid suspect british national place isolation goa httpurl,INFORMATIVE
7533,lindsey ball pass away covid m sure people need die people rest peace sweet soul,INFORMATIVE
7534,day national emergency order grocery online tip young man load car tho say s suppose tip cheerful cry bless grocery worker hashtag_shelterinplace hashtag_flattenthecurve hashtag_covid hashtag_pandemic,UNINFORMATIVE
7535,victim year old ugandan male arrive country saturday afternoon dubai aboard ethiopian airlines present high fever symptom rush entebe grade hospital test positive covid hashtag_coronainug hashtag_staysafeug httpurl,INFORMATIVE
7536,prime minister appeal crore indian citizens switch light home minute pm sunday th april instead light diyas candles mark india war hashtag_covid menace hashtag_indiafightscorona,UNINFORMATIVE
7537,hashtag_austria hashtag_vienna hashtag_coronavirus according authority austria achieve success contain coronavirus week number newly infect people consistently number newcomer,UNINFORMATIVE
7538,report hashtag_iran indicate d past day d parandak garrison tehran follow widespread hashtag_coronavirus outbreak soldier diagnose disease lose life hashtag_covidpandemic httpurl,INFORMATIVE
7539,government reportedly furious china believe time coronavirus case claim business insider httpurl,UNINFORMATIVE
7540,report case covid relapse fail follow social distancing order cambodia show remarkable ability control pandemic calculate measure httpurl,INFORMATIVE
7541,tweet again emergency session congress need immediately address crisis trump administration incapable deal hashtag_coronavirus americans die time congress intervene drastic measure need save usa,UNINFORMATIVE
7542,lufthansa incl cityline eliminate widebody aircraft as as b x as short haul eurowings eliminate short haul fleet x as wet lease agreement terminate hashtag_covid airplane,UNINFORMATIVE
7543,microbe updated covid georgia pm today march positive case covid find state hashtag_ga fulton county currently highest ranking case confirm patient follow cobb county hashtag_coronavirus httpurl,INFORMATIVE
7544,take hashtag_bajeminute challenge india let s positive spirit honest note don t step house let s imagine s diwali time time kill raavan call coronavirus httpurl,UNINFORMATIVE
7545,page islamabad share news man recently return france covid personally know family bahria town mgmt ask family leave town n later person test negative covid today,INFORMATIVE
7546,new york woman work danbury norwalk hospital confirm case coronavirus affect connecticut expose worker limited number patient facility virus official say friday night,INFORMATIVE
7547,hope ve good week look vibe positive s week thumbsupmedium lightskintone thumbsdownmedium lightskintone hashtag_covid hashtag_washyourhand hashtag_positivevibe cape town western province south africa httpurl,UNINFORMATIVE
7548,new york city defense attorney richard e weber jr partner gallo vitucci klar llp longtime board member lgbt bar association greater new york die result complication new coronavirus httpurl,INFORMATIVE
7549,umbc alum kizzmekia corbett team nih immunize subject investigational covid vaccine info httpurl,UNINFORMATIVE
7550,kenya testing limitation day covid distress quarantine close contact test know virus brenda test positive,INFORMATIVE
7551,cdc coronavirus death washington state january take action coronavirus march virus wait screw ostrich run fast save life hunter long run tired find soft land dump head feel secure,UNINFORMATIVE
7552,month ago italy confirm coronavirus case today s wreak havoc today confirm case power ensure don t contamination stay self follow guideline god bless httpurl,INFORMATIVE
7553,remember news recentlyfacewithraisedeyebrow china keeping set coronavirus pandemic number leaked infection number death approach httpurl httpurl,UNINFORMATIVE
7554,let s fauci suggest immunity card previously recover covid patient work birx recommend contact tracing continue concept chinese playbook advocate guise public good liberty,UNINFORMATIVE
7555,hashtag_kentucky hashtag_randpaul st hashtag_senator testpositive hashtag_covid sen vote st hashtag_coronavirus aid sen vote nd phase hashtag_asymptomatic gt tested gt httpurl multi hashtag_gop senators close contact h senate gym pool gt httpurl gt httpurl,INFORMATIVE
7556,girl ask right question call testing process m like yes yes sure trump gets annoy say u say cnn facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy coronavirus death toll rise people httpurl,INFORMATIVE
7557,collisioncollision campaigning work hundred people release detention centre prevent spread hashtag_coronavirus release raisedfistmedium darkskintone httpurl,UNINFORMATIVE
